participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P28,arousal,1,5,88,23,32,79,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6238095238095238,0.5625,False
P28,arousal,1,5,88,23,32,79,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.4357142857142857,0.42857142857142855,False
P28,arousal,1,5,88,23,32,79,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4222222222222222,0.38095238095238093,False
P28,arousal,1,5,88,23,32,79,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.5984126984126984,0.46726190476190477,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.45,0.42857142857142855,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.3968253968253968,0.42857142857142855,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5476190476190476,0.4107142857142857,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.47619047619047616,True
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,True
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5674603174603174,0.6011904761904762,True
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,8,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.45396825396825397,0.40476190476190477,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,8,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.373015873015873,0.3333333333333333,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,8,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.5047619047619047,0.41964285714285715,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4595238095238095,0.40476190476190477,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.43412698412698414,0.5059523809523809,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6055555555555555,0.49107142857142855,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.47619047619047616,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5555555555555555,0.5,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,10,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.41825396825396827,0.4126984126984127,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,10,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.3849206349206349,0.4523809523809524,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,all_channels,10,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.484126984126984,0.4583333333333333,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5301587301587302,0.40476190476190477,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5166666666666667,0.44047619047619047,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5126984126984127,0.6160714285714286,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5587301587301587,0.4523809523809524,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5761904761904763,0.5,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5198412698412699,0.5,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.42777777777777776,0.4365079365079365,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.47539682539682543,0.4732142857142857,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.5817460317460318,0.6160714285714286,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.48650793650793656,0.3968253968253968,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5523809523809524,0.44047619047619047,False
P28,arousal,1,5,88,23,32,79,logreg,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5015873015873016,0.5773809523809523,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5206349206349207,0.5,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5698412698412699,0.5,False
P28,arousal,1,5,88,23,32,79,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5317460317460317,0.5,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.39206349206349206,0.4365079365079365,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.5031746031746032,0.3630952380952381,False
P28,arousal,1,5,88,23,32,79,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.5912698412698413,0.6160714285714286,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.542063492063492,0.3968253968253968,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.41825396825396827,0.38095238095238093,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.49206349206349204,0.38095238095238093,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5507936507936508,0.5079365079365079,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.4523809523809524,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.5166666666666666,0.5396825396825397,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4658730158730158,0.4365079365079365,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.4682539682539682,0.3630952380952381,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5698412698412698,0.47619047619047616,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.4365079365079365,0.4126984126984127,False
P28,arousal,2,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5396825396825397,0.44345238095238093,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5785714285714286,0.4841269841269841,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5079365079365079,False
P28,arousal,2,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5119047619047619,0.42857142857142855,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.5126984126984127,0.4841269841269841,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4619047619047619,0.4365079365079365,False
P28,arousal,2,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.47222222222222215,0.4017857142857143,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5936507936507937,0.5317460317460317,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4174603174603175,0.5793650793650793,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5992063492063492,0.2857142857142857,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6015873015873016,0.47619047619047616,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6626984126984127,0.42857142857142855,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.5380952380952381,0.5396825396825397,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.4658730158730158,0.4841269841269841,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.5476190476190476,0.43452380952380953,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5777777777777778,0.373015873015873,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4055555555555555,0.5476190476190476,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5952380952380952,0.38095238095238093,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5857142857142857,0.46031746031746035,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6111111111111112,0.4523809523809524,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,10,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.5801587301587302,0.5396825396825397,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,10,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.4380952380952381,0.46031746031746035,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,all_channels,10,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.5674603174603174,0.4583333333333333,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6968253968253967,0.45238095238095233,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.49523809523809526,0.5714285714285714,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6309523809523809,0.4732142857142857,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6571428571428571,0.5317460317460317,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6865079365079364,0.5,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.669047619047619,0.5238095238095238,True
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.4222222222222222,0.626984126984127,True
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.49603174603174605,0.5595238095238095,True
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6769841269841269,0.5555555555555556,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48174603174603176,0.5079365079365079,False
P28,arousal,2,5,89,22,32,79,logreg,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6349206349206349,0.5357142857142857,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6333333333333334,0.5079365079365079,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P28,arousal,2,5,89,22,32,79,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6865079365079366,0.5,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.6571428571428571,0.5238095238095238,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.41031746031746036,0.6507936507936507,False
P28,arousal,2,5,89,22,32,79,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.49603174603174605,0.5357142857142857,False
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6365079365079365,0.47619047619047616,False
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48571428571428577,0.46825396825396826,False
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5714285714285715,0.6547619047619048,False
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6642857142857143,0.42857142857142855,False
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.503968253968254,0.4523809523809524,False
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5833333333333334,0.5148809523809523,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.5793650793650794,0.46825396825396826,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4936507936507937,0.5158730158730158,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.46428571428571425,0.5446428571428572,False
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.611904761904762,0.5317460317460317,True
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5388888888888889,0.5079365079365079,True
P28,arousal,3,5,89,22,32,79,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5396825396825397,0.6547619047619048,True
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6007936507936508,0.4523809523809524,False
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.503968253968254,0.47619047619047616,False
P28,arousal,3,5,89,22,32,79,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5158730158730159,0.5773809523809523,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.5912698412698413,0.4126984126984127,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.5452380952380952,0.49206349206349204,False
P28,arousal,3,5,89,22,32,79,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.44047619047619047,0.5684523809523809,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6063492063492064,0.46031746031746035,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5626984126984127,0.5634920634920635,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5674603174603174,0.40476190476190477,False
P28,arousal,3,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6126984126984126,0.5,False
P28,arousal,3,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5722222222222222,0.5,False
P28,arousal,3,5,89,22,32,79,svm,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5833333333333334,0.4523809523809524,False
P28,arousal,3,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.584920634920635,0.46031746031746035,False
P28,arousal,3,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.5134920634920634,0.5396825396825397,False
P28,arousal,3,5,89,22,32,79,gnb,paper_compact,all_channels,8,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.5079365079365079,0.48214285714285715,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6119047619047618,0.5317460317460317,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5428571428571428,0.5396825396825398,False
P28,arousal,3,5,89,22,32,79,logreg,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.623015873015873,0.46726190476190477,False
