participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P19,arousal,1,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.582996632996633,0.5490196078431372,False
P19,arousal,1,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5572390572390572,0.6196078431372549,False
P19,arousal,1,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5729797979797979,0.5674603174603174,False
P19,arousal,1,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.49276094276094273,0.5901960784313726,False
P19,arousal,1,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.5581649831649832,0.5607843137254902,False
P19,arousal,1,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.4775252525252525,0.5992063492063493,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6085016835016834,0.6980392156862745,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6433501683501683,0.6901960784313725,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.645959595959596,0.5436507936507937,False
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6156565656565657,0.6529411764705882,False
