participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P07,valence,2,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.4895833333333333,0.4666666666666667,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.6087009803921569,0.3125,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.4935049019607843,0.4464285714285714,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.4979166666666666,0.49,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6340686274509804,0.48511904761904756,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4674019607843137,0.6071428571428572,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5083333333333333,0.5,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5924019607843137,0.5,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.49374999999999997,0.4633333333333333,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.600735294117647,0.46726190476190477,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.38786764705882354,0.3958333333333333,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5083333333333333,0.4066666666666666,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6386029411764707,0.5565476190476191,False
P07,valence,2,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.42487745098039215,0.5357142857142857,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5041666666666667,0.5,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6561274509803922,0.5,False
P07,valence,2,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5145833333333333,0.5,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.4291666666666667,0.42333333333333334,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.600735294117647,0.4464285714285714,False
P07,valence,2,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.39889705882352944,0.375,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5013480392156863,0.43,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.48308823529411765,0.4633333333333333,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5104166666666666,0.5059523809523809,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5270833333333333,0.5,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5520833333333334,0.5,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5140931372549019,0.5,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.47267156862745097,0.42666666666666664,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4474264705882353,0.5933333333333333,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.5343137254901961,0.5178571428571428,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.44987745098039217,0.39,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.49227941176470585,0.48333333333333334,False
P07,valence,3,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5306372549019608,0.41369047619047616,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5270833333333333,0.5,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5387254901960784,0.5,False
P07,valence,3,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5655637254901961,0.5,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.3995098039215686,0.42666666666666664,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.48725490196078436,0.5933333333333333,False
P07,valence,3,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.5140931372549019,0.42559523809523814,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5227941176470589,0.5933333333333333,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5224264705882353,0.45,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.49264705882352944,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.525,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5208333333333334,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5122549019607843,0.5,False
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,1,"{""classifier__var_smoothing"": 1e-11}",0.49742647058823525,0.4433333333333333,False
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,2,"{""classifier__var_smoothing"": 1e-11}",0.4866421568627451,0.5466666666666666,False
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,3,"{""classifier__var_smoothing"": 1e-11}",0.48161764705882354,0.4375,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5644607843137255,0.5733333333333333,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5235294117647059,0.5666666666666667,False
P07,valence,3,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48284313725490197,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,1,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5522058823529412,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5208333333333334,0.5,False
P07,valence,3,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5024509803921569,0.5,False
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,1,"{""classifier__var_smoothing"": 1e-11}",0.4968137254901961,0.42333333333333334,True
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,2,"{""classifier__var_smoothing"": 1e-11}",0.45183823529411765,0.5466666666666666,True
P07,valence,3,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,3,"{""classifier__var_smoothing"": 1e-11}",0.39889705882352944,0.7232142857142857,True
P07,valence,3,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5001225490196078,0.55,False
P07,valence,3,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5,0.48,False
P07,valence,3,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4987745098039216,0.2589285714285714,False
P07,valence,3,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5604166666666667,0.5,False
P07,valence,3,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5083333333333333,0.5,False
P07,valence,3,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5477941176470588,0.5,False
P07,valence,3,5,93,23,24,92,gnb,time_statistical,all_channels,all,primary,8,1,"{""classifier__var_smoothing"": 1e-11}",0.45931372549019606,0.3233333333333333,False
P07,valence,3,5,93,23,24,92,gnb,time_statistical,all_channels,all,primary,8,2,"{""classifier__var_smoothing"": 1e-11}",0.43321078431372545,0.53,False
P07,valence,3,5,93,23,24,92,gnb,time_statistical,all_channels,all,primary,8,3,"{""classifier__var_smoothing"": 1e-11}",0.40686274509803927,0.37202380952380953,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48823529411764705,0.26,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.47144607843137254,0.6066666666666667,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.42034313725490197,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5291666666666667,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,8,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.40012254901960786,0.24,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,8,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.46642156862745104,0.53,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,8,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.4215686274509804,0.41369047619047616,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.43468137254901956,0.22,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5033088235294118,0.6266666666666667,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.42953431372549017,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5291666666666667,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.528921568627451,0.48,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.44509803921568625,0.24,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.4462009803921569,0.53,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,all_channels,10,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.431985294117647,0.5476190476190476,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48161764705882354,0.44,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5557598039215687,0.4933333333333333,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.48223039215686275,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5416666666666666,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.49142156862745096,0.4433333333333333,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.5087009803921568,0.43,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.3713235294117647,0.42559523809523814,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.48161764705882354,0.44,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5257352941176471,0.47333333333333333,False
P07,valence,3,5,93,23,24,92,logreg,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.4405637254901961,0.4791666666666667,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5316176470588235,0.5,False
P07,valence,3,5,93,23,24,92,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.45098039215686275,0.48333333333333334,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.4411764705882353,0.4933333333333333,False
P07,valence,3,5,93,23,24,92,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.32965686274509803,0.3333333333333333,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4932598039215686,0.3233333333333333,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.4965686274509804,0.44666666666666666,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.46629901960784315,0.46726190476190477,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5006127450980392,0.5,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5006127450980392,0.5,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5067401960784313,0.5,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.4705882352941176,0.32,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.3995098039215686,0.42333333333333334,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.400735294117647,0.4375,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.46078431372549017,0.5033333333333333,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5096813725490196,0.38666666666666666,False
P07,valence,4,5,93,23,24,92,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.45588235294117646,0.375,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5051470588235294,0.5,False
P07,valence,4,5,93,23,24,92,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.4705882352941176,0.42333333333333334,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.4307598039215686,0.4433333333333333,False
P07,valence,4,5,93,23,24,92,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.400735294117647,0.4375,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,1,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5313725490196078,0.49,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5007352941176471,0.4666666666666667,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,8,primary,16,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.46017156862745096,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5822303921568628,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,8,primary,16,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,1,"{""classifier__var_smoothing"": 1e-11}",0.40036764705882355,0.5433333333333333,False
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,2,"{""classifier__var_smoothing"": 1e-11}",0.5345588235294118,0.3,False
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,8,primary,16,3,"{""classifier__var_smoothing"": 1e-11}",0.42340686274509803,0.5386904761904762,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.48762254901960783,0.47,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.547671568627451,0.5233333333333333,False
P07,valence,4,5,93,23,24,92,logreg,hjorth,all_channels,10,primary,16,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4724264705882353,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,1,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5120098039215687,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5724264705882353,0.5,False
P07,valence,4,5,93,23,24,92,svm,hjorth,all_channels,10,primary,16,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,1,"{""classifier__var_smoothing"": 1e-11}",0.42120098039215687,0.6266666666666667,True
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,2,"{""classifier__var_smoothing"": 1e-11}",0.5455882352941176,0.3,True
P07,valence,4,5,93,23,24,92,gnb,hjorth,all_channels,10,primary,16,3,"{""classifier__var_smoothing"": 1e-11}",0.41421568627450983,0.6815476190476191,True
P07,valence,4,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5325980392156863,0.3666666666666667,False
P07,valence,4,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5926470588235294,0.4066666666666666,False
P07,valence,4,5,93,23,24,92,logreg,time_statistical,all_channels,all,primary,8,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5,0.5,False
P07,valence,4,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.53125,0.5,False
P07,valence,4,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5620098039215686,0.5,False
P07,valence,4,5,93,23,24,92,svm,time_statistical,all_channels,all,primary,8,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5,0.5,False
